"gbifid","species","latitude","longitude","sampledate"
1098921183,"Asterocampa celtis",34.780552,-87.655478,2015-06-24
1098921186,"Chlosyne lacinia",27.920594,-97.60666,2015-06-24
1098921220,"Argynnis aglaja",50.475506,6.517446,2015-06-24
1098921249,"Vanessa atalanta",43.557048,-72.799832,2015-06-24
1098921280,"Libytheana carinenta",34.786745,-87.650453,2015-06-24
1098921300,"Asterocampa celtis",34.780398,-87.655502,2015-06-24
1098921311,"Limenitis arthemis",43.78822,-74.750375,2015-06-22
1098921323,"Asterocampa celtis",34.780387,-87.655545,2015-06-24
1098921357,"Junonia coenia",35.978762,-111.982648,2015-06-24
1098921361,"Agraulis vanillae",32.913296,-96.884535,2015-06-24
1098921401,"Coenonympha tullia",38.45955,-122.655128,2015-06-24
1098921424,"Nymphalis antiopa",38.454468,-122.65396,2015-06-24
1098921451,"Danaus plexippus",40.782683,-73.924256,2015-06-24
1098921467,"Junonia coenia",36.046676,-112.154028,2015-06-24
1098921491,"Vanessa virginiensis",38.877937,-75.274889,2015-05-23
1098921499,"Vanessa virginiensis",38.861013,-75.265678,2015-05-23
1098921517,"Junonia coenia",29.206675,-94.961293,2015-06-22
1098921543,"Limenitis arthemis",43.558673,-72.797302,2015-06-24
1098921547,"Coenonympha tullia",43.557896,-72.796465,2015-06-24
1098921556,"Poladryas minuta",40.712718,-111.664935,2015-06-24
1098921558,"Euptychia cymela",43.558105,-72.796581,2015-06-24
1098921589,"Chlosyne harrisii",43.448315,-72.790276,2015-06-24
1098921603,"Euptoieta claudia",32.795604,-97.410053,2015-06-24
1098921605,"Boloria bellona",41.178266,-81.651113,2015-06-24
1098921606,"Euptoieta claudia",30.289997,-97.922794,2015-06-21
1098921858,"Pararge aegeria",40.339544,9.609003,2015-06-23
1098921867,"Lasiommata paramegaera",40.339544,9.609003,2015-06-22
1098921872,"Vanessa cardui",40.339544,9.609003,2015-06-21
1098921921,"Vanessa cardui",42.566175,24.346052,2015-06-16
1098921967,"Vanessa atalanta",41.950705,-88.086967,2015-06-24
1098921982,"Danaus plexippus",41.894276,-88.168585,2015-06-24
1098921987,"Junonia coenia",32.700864,-97.317395,2015-06-25
1098922004,"Limenitis reducta",41.727383,23.166132,2015-06-19
1098922041,"Speyeria cybele",40.509328,-80.07898,2015-06-25
1098922122,"Agraulis vanillae",30.122697,-83.132194,2015-06-19
1098922156,"Euptoieta claudia",29.617267,-98.19181,2015-06-24
1098922181,"Anartia fatima",26.291337,-98.134644,2015-06-25
1098922203,"Polygonia comma",43.840657,-73.079565,2015-06-25
1098922273,"Vanessa atalanta",39.190023,-76.829485,2015-06-25
1098922281,"Vanessa atalanta",41.185117,-77.511513,2015-06-25
1098922374,"Melitaea texana",19.321936,-99.18644,2015-06-24
1098922396,"Cercyonis pegala",40.318722,-79.847367,2015-06-25
1098922428,"Coenonympha tullia",43.709503,-73.068484,2015-06-25
1098922433,"Junonia coenia",35.938284,-112.159986,2015-06-25
1098922435,"Nymphalis antiopa",34.266094,-118.6642,2015-06-25
1098922452,"Vanessa atalanta",38.184987,-80.256824,2015-06-25
1098922454,"Junonia coenia",34.16224,-118.085,2015-06-23
1098922456,"Hermeuptychia sosybius",30.861563,-86.843147,2015-06-13
1098922467,"Junonia coenia",37.03412,-121.523763,2015-06-25
1098922475,"Vanessa atalanta",38.249375,-80.434878,2015-06-25
1265531891,"Vanessa atalanta",37.744442,-122.421686,2015-03-15
1265532010,"Junonia coenia",37.801071,-122.451456,2015-04-01
1265532115,"Danaus plexippus",30.084367,-95.694856,2015-04-15
1265532461,"Marpesia chiron",17.604191,-96.476087,2015-05-04
1265532506,"Pararge aegeria",36.77163,-3.879643,2015-05-16
1265532630,"Dione juno",20.487292,-105.442808,2015-05-21
1265532690,"Historis odius",21.910201,-80.034842,2015-04-06
1265533180,"Danaus gilippus",32.24345,-111.167817,2015-06-30
1265533273,"Brenthis daphne",44.096701,19.991062,2015-07-04
1265533279,"Issoria lathonia",44.098303,19.987907,2015-07-04
1265533621,"Agraulis vanillae",33.884736,-118.410909,2015-06-16
1265534358,"Pyronia bathseba",41.041273,0.721541,2015-07-02
1265538766,"Lasiommata megera",36.7713,-4.4112,2015-04-27
1265538954,"Phyciodes tharos",45.883886,-76.922178,2015-06-13
1265545350,"Dione juno",19.734379,-100.35191,2015-05-05
1265545755,"Vanessa atalanta",37.542336,-122.248258,2015-03-21
1265546815,"Vanessa cardui",45.078733,10.124508,2015-05-05
1265546999,"Aglais io",49.105737,8.37248,2015-04-26
1265549475,"",20.578141,-87.118174,2015-05-31
1265550123,"Phyciodes tharos",41.453215,-80.609192,2015-05-24
1265550449,"Coenonympha tullia",40.162459,-105.307265,2015-05-30
1265556544,"Argynnis pandora",41.030097,0.717824,2015-06-25
1265556637,"Coenonympha dorus",41.03042,0.718038,2015-06-25
1265557154,"Lasiommata megera",41.027604,0.725806,2015-06-25
1265557165,"Lasiommata megera",41.027345,0.726063,2015-06-25
1265557647,"Metamorpha stelenes",19.370438,-99.184456,2015-06-11
1265557710,"Euptychia cymela",43.171682,-72.606463,2015-06-19
1265558916,"Lethe anthedon",43.48,-72.386568,2015-07-10
1265561789,"Euptoieta claudia",36.033848,-97.224863,2015-05-11
1265561828,"Phyciodes tharos",36.280762,-97.067492,2015-06-05
1265561830,"Junonia coenia",36.165545,-97.058737,2015-06-12
1265566183,"Aglais urticae",47.819547,9.208524,2015-06-06
1265567197,"Limenitis arthemis",45.898263,-77.282877,2015-06-19
1265567239,"Vanessa virginiensis",46.58567,-84.565911,2015-07-05
1265570101,"Vanessa cardui",41.442035,1.048127,2015-05-27
1265570177,"Vanessa cardui",41.773616,1.421236,2015-04-28
1265571539,"Melanargia occitanica",41.362002,0.947276,2015-05-21
1265571545,"Melanargia occitanica",41.44267,1.049503,2015-05-27
1265574293,"Junonia coenia",30.818688,-84.760178,2015-07-01
1265576243,"Danaus plexippus",34.143999,-118.460389,2015-05-01
1265587666,"Vanessa cardui",39.57685,-119.853158,2015-05-24
1265596347,"Vanessa atalanta",42.505105,-83.740074,2015-07-11
1265596486,"Cyllopsis gemma",29.711691,-98.135896,2015-06-01
1265599097,"Limenitis bredowii",38.180652,-122.228436,2015-06-05
1265599107,"Junonia coenia",38.180652,-122.228436,2015-04-16
1265892592,"Phyciodes tharos",32.881603,-97.278764,2015-04-14
1265892843,"Kirinia roxelana",41.725974,23.172054,2015-06-18
1265900869,"Pararge aegeria",45.991558,12.234658,2015-06-25
1269537206,"Agraulis vanillae",32.311411,-97.014929,2015-06-09
1269537543,"Phyciodes tharos",44.580377,-79.45079,2015-07-08
1269537555,"Phyciodes tharos",44.479372,-80.072655,2015-07-08
1269562416,"Vanessa cardui",40.158672,-3.831096,2015-06-02
1269568374,"Dione moneta",20.428621,-101.234035,2015-04-12
1269569097,"Pararge aegeria",41.167671,15.343523,2015-05-09
1269569118,"Coenonympha arcania",41.167671,15.343523,2015-05-09
1269569197,"Nymphalis polychloros",41.530684,15.041485,2015-04-25
1269569281,"Melitaea phoebe",40.761301,16.402073,2015-05-23
1269569285,"Maniola jurtina",40.647108,17.209311,2015-05-30
1269569291,"Limenitis reducta",40.647108,17.209311,2015-05-30
1269569342,"Melanargia arge",40.761301,16.402073,2015-05-23
1269582114,"Anaea andria",32.840222,-97.479587,2015-03-29
1270044105,"Vanessa cardui",38.525703,-121.791825,2015-04-25
1270044149,"Vanessa virginiensis",29.228081,-82.944331,2015-05-07
1270044332,"Phyciodes tharos",39.163009,-119.89191,2015-06-19
1270044368,"Limenitis arthemis",36.170629,-112.040441,2015-07-05
1270044372,"Limenitis astyanax",35.762087,-84.762324,2015-07-11
1270045035,"Polygonia progne",43.48,-72.386568,2015-07-10
1270053499,"Junonia coenia",38.14637,-122.183064,2015-05-14
1270053819,"Melanargia galathea",51.930187,-1.949988,2015-06-26
1270053842,"Aphantopus hyperantus",51.932382,-1.957042,2015-06-26
1270053936,"Nymphalis antiopa",24.22154,-104.412499,2015-07-02
1270054837,"Heliconius charithonia",22.237376,-97.855766,2015-03-29
1270055773,"Vanessa virginiensis",34.194985,-83.150639,2015-07-13
1270056781,"Heliconius charithonia",28.393288,-81.414825,2015-06-29
1677310978,"Euphydryas phaeton",45.439585,-64.399216,2015-07-10
1677312583,"Lebadea martha",1.351348,103.818274,2015-06-13
1677312698,"",1.347765,103.813081,2015-07-05
1677322581,"Oeneis jutta",49.915476,-93.496764,2015-06-04
1677325073,"Limenitis arthemis",43.977792,-77.972696,2015-06-10
1677337335,"Danaus gilippus",32.219946,-110.944721,2015-03-30
1677341475,"Nymphalis polychloros",45.820555,8.439722,2015-06-30
1677344096,"Limenitis arthemis",45.58075,-78.525722,2015-07-11
1677344558,"Phyciodes tharos",51.393611,-116.270361,2015-06-24
1677344944,"Polygonia interrogationis",32.767706,-97.25648,2015-05-02
1677345792,"Boloria freija",51.018763,-93.842161,2015-06-04
1677346178,"Aglais milberti",43.252083,-79.993111,2015-05-02
1677349402,"Lethe anthedon",45.578528,-78.528917,2015-07-11
1677349666,"Erebia epipsodea",51.428056,-116.187861,2015-06-21
1880453616,"Melanargia galathea",40.318748,44.373162,2015-06-21
1880453666,"Coenonympha pamphilus",39.98559,44.895029,2015-05-23
1880456147,"Phyciodes phaon",20.679161,-103.841868,2015-07-04
1880462034,"Euploea core",20.227409,79.358368,2015-06-18
1880469062,"Vanessa cardui",42.587579,21.57366,2015-06-17
1880469069,"Maniola jurtina",42.587579,21.57366,2015-06-16
1880469070,"Vanessa cardui",42.587579,21.57366,2015-06-17
1880469072,"Maniola jurtina",42.587579,21.57366,2015-06-16
1880469082,"Vanessa cardui",42.587579,21.57366,2015-06-23
1880473038,"Parathyma perius",22.547906,114.216811,2015-07-12
1880477657,"Limenitis archippus",44.279047,-72.438399,2015-06-05
1880479467,"Euptychia rubricata",25.27593,-100.821513,2015-06-13
1880483228,"Asterocampa celtis",40.059242,-83.795882,2015-06-07
1880541402,"Danaus plexippus",30.514181,-84.447472,2015-04-25
1880578125,"Danaus plexippus",32.833886,-96.717265,2015-06-28
1880579128,"Asterocampa clyton",37.271281,-76.704678,2015-06-28
1880580077,"Polygonia comma",29.808176,-95.765534,2015-06-01
1880580360,"Melitaea texana",31.489202,-110.863731,2015-03-24
1880581195,"Agraulis vanillae",30.567549,-103.935083,2015-07-03
1880581201,"Agraulis vanillae",30.5883,-103.895656,2015-07-03
1880589737,"Pararge xiphioides",27.975735,-15.528749,2015-06-20
1880611255,"Polygonia interrogationis",42.873892,-78.883511,2015-07-10
1880611409,"Polygonia interrogationis",42.874395,-78.883532,2015-07-10
1880617626,"Vanessa atalanta",42.548591,-80.049108,2015-05-24
1880617653,"Vanessa virginiensis",42.548591,-80.049108,2015-05-24
1880617666,"Polygonia interrogationis",42.548591,-80.049108,2015-05-27
1880620324,"Danaus plexippus",45.669871,-81.747423,2015-05-27
1880621791,"Speyeria cybele",42.543921,-80.135344,2015-07-01
1880621804,"Euphydryas phaeton",42.6762,-80.532487,2015-07-05
1880652242,"Speyeria cybele",41.111567,-73.836511,2015-07-05
1880660881,"Phyciodes tharos",29.137212,-103.522688,2015-05-01
1880660905,"",-17.845386,31.087918,2015-05-03
1880660906,"",-17.848715,31.090107,2015-05-03
1880661038,"Danaus plexippus",33.039778,-117.288192,2015-04-18
1880661096,"Euphydryas aurinia",42.23157,-8.905773,2015-05-23
1880661282,"Danaus plexippus",43.067283,-87.891297,2015-06-23
1880661351,"Agraulis vanillae",32.24302,-111.165852,2015-06-30
1880666909,"Oressinoma typhla",-16.191938,-67.734575,2015-07-15
1841206864,"Limenitis lorquini",33.061018,-117.083324,2015-05-31
1841223407,"Nymphalis antiopa",43.689474,-79.769328,2015-07-07
1841224939,"Melitaea texana",32.273005,-106.764348,2015-04-20
1841226398,"Vanessa cardui",43.389524,-79.996194,2015-06-22
1841227469,"Vanessa atalanta",42.601648,-80.479215,2015-05-17
1841227526,"Phyciodes tharos",43.894305,-79.792671,2015-06-10
1453052119,"",-19.247504,146.775123,2015-03-15
1453052396,"Limenitis bredowii",34.456331,-119.709668,2015-03-22
1453053075,"Pararge aegeria",40.301997,-8.229312,2015-04-05
1453053207,"Chlosyne lacinia",23.299,-106.44343,2015-04-09
1453053282,"Tanaecia pelea",1.348332,103.762538,2015-04-11
1453053291,"Agraulis vanillae",34.150628,-118.395233,2015-04-12
1453053307,"Chlosyne nycteis",33.064275,-96.964602,2015-04-10
1453053529,"Occidryas chalcedona",34.117738,-118.924289,2015-04-17
1453053578,"Polygonia comma",44.202623,-72.961578,2015-04-18
1453053652,"Vanessa cardui",40.565019,-8.756865,2015-04-18
1453053958,"Libytheana carinenta",30.033895,-95.464684,2015-04-26
1453054124,"Vanessa atalanta",41.153225,-8.642086,2015-04-29
1453054495,"Junonia coenia",37.177142,-121.683627,2015-05-04
1453054548,"Pararge aegeria",40.643575,-8.66604,2015-05-07
1453054574,"Pararge aegeria",41.153016,-8.643015,2015-04-29
1453054848,"Euphydryas aurinia",40.67062,-8.199153,2015-05-09
1453054870,"Occidryas chalcedona",34.216194,-118.160624,2015-05-10
1453054896,"Vanessa cardui",40.458408,-8.716605,2015-05-10
1453054980,"Pararge aegeria",40.670987,-8.19999,2015-05-09
1453055215,"Polygonia comma",44.501939,-73.140407,2015-05-15
1453055328,"Vanessa atalanta",40.564203,-8.762031,2015-05-17
1453055359,"Vanessa virginiensis",38.94626,-92.44653,2015-05-17
1453055603,"Junonia coenia",29.225578,-94.927972,2015-05-18
1453055613,"Phyciodes phaon",29.225578,-94.927972,2015-05-18
1453055712,"Polygonia interrogationis",32.897237,-96.7763,2015-05-20
1453055796,"Junonia almana",22.480169,114.099369,2015-05-17
1453055963,"Charaxes brutus",-33.98898,18.434393,2015-05-22
1453055995,"Danaus plexippus",19.522244,-96.885778,2015-05-23
1453056131,"Danaus plexippus",29.588083,-95.069124,2015-04-26
1453056425,"Nymphalis antiopa",41.211108,-73.181531,2015-05-27
1453056668,"Junonia coenia",37.65856,-122.064588,2015-05-27
1453056677,"Lethe anthedon",39.597858,-82.596588,2015-05-28
1453056909,"",15.316749,-89.363661,2015-04-05
1453056949,"Euptoieta claudia",30.366808,-97.908287,2015-06-02
1453057224,"Lethe anthedon",39.738546,-84.011314,2015-05-30
1453057336,"Polygonia interrogationis",30.138975,-97.450321,2015-05-22
1453057421,"Danaus gilippus",-6.450579,-35.673076,2015-05-30
1453057594,"Dryas iulia",18.29962,-76.816058,2015-04-03
1453057615,"Euphydryas aurinia",42.674319,21.202154,2015-05-29
1453057619,"Occidryas chalcedona",34.179071,-118.059769,2015-06-10
1453057650,"Occidryas chalcedona",34.180247,-118.058558,2015-06-10
1453058815,"Vanessa cardui",51.09345,-114.162594,2015-06-11
1453059038,"Occidryas chalcedona",34.181012,-117.925365,2015-06-16
1453059337,"Melanargia lachesis",41.97446,-1.657416,2015-06-21
1453059351,"Speyeria callippe",35.772533,-118.557817,2015-06-20
1453059380,"Polygonia comma",41.645598,-86.271723,2015-04-11
1453059384,"Junonia coenia",32.753849,-96.850809,2015-06-20
1453059458,"Danaus melanippus",8.503922,98.270996,2015-06-23
1453059591,"Argynnis niobe",41.902948,24.925468,2015-06-17
1453059639,"Junonia coenia",35.939621,-112.160825,2015-06-25
1453059681,"Euphydryas aurinia",42.132922,23.153847,2015-06-18
1453059699,"Lethe eurydice",43.449823,-73.03445,2015-06-26
1453059748,"Speyeria atlantis",43.592065,-72.910685,2015-06-27
1453059754,"Limenitis weidermeyerii",37.402417,-108.278978,2015-06-27
1453059790,"Issoria lathonia",38.921824,-1.717207,2015-06-15
1453059934,"Agraulis vanillae",32.498024,-96.964534,2015-06-29
1453060072,"Junonia coenia",38.5703,-122.689164,2015-07-01
1453060161,"Polygonia progne",43.710202,-72.896012,2015-07-03
1453060385,"Anthanassa tulcis",20.487292,-105.442808,2015-07-07
1453060411,"Agraulis vanillae",30.805264,-97.053837,2015-07-07
1453060482,"Lethe eurydice",44.553251,-73.119161,2015-06-27
1453060495,"Myscelia cyananthe",23.478237,-109.449416,2015-07-07
1453060524,"Argynnis aglaja",50.378163,6.478683,2015-07-10
1453060525,"Argynnis aglaja",50.378012,6.478575,2015-07-10
1453060533,"Coenonympha arcania",50.379011,6.478833,2015-07-10
1453060555,"Cercyonis pegala",44.50487,-73.231809,2015-07-10
1453060647,"Heliconius charithonia",30.56045,-96.216974,2015-07-08
1453060709,"Speyeria cybele",35.995508,-82.49651,2015-07-10
1453060745,"",-26.917421,-48.660523,2015-03-28
1453060814,"Lethe eurydice",43.575928,-73.392641,2015-07-11
1453060878,"Chlosyne janais",19.542291,-96.936765,2015-07-15
1453061002,"Euptoieta claudia",20.00035,-99.223833,2015-07-13
1453061231,"Lethe appalachia",43.648793,-72.954605,2015-07-10
1453061233,"Cercyonis pegala",43.648404,-72.955956,2015-07-10
1453061438,"Melitaea phoebe",48.593867,20.521088,2015-07-14
1453061746,"Eryphanis aesacus",16.929432,-93.473525,2015-07-12
1453062602,"Dione moneta",19.803895,-100.160401,2015-03-21
1453062617,"Danaus plexippus",-13.418007,-72.84635,2015-07-09
1453062675,"Dryadula phaetusa",16.565454,-94.815745,2015-05-29
1453062972,"Junonia atlites",-5.273847,121.923493,2015-06-18
1453063383,"Coenonympha tullia",44.340881,-72.461311,2015-07-02
1453066528,"Phalanta alcippe",2.685458,102.157636,2015-04-15
1453066927,"Amathusia phidippus",-5.277349,121.836426,2015-06-27
1453069629,"Polygonia comma",44.311108,-72.454773,2015-07-13
1453078954,"Limenitis arthemis",43.171682,-72.606463,2015-06-18
1453080774,"Lasiommata megera",44.075633,9.916934,2015-06-01
1453086771,"Junonia stygia",-0.987092,29.616817,2015-06-17
1453086948,"Danaus plexippus",38.131375,-84.50422,2015-07-03
1453100829,"Vanessa atalanta",40.930263,-80.233315,2015-06-26
1453114307,"Speyeria cybele",42.407664,-85.384855,2015-06-27
1453118253,"Polygonia faunus",43.525205,-110.844655,2015-04-20
1453118258,"Polygonia faunus",43.525205,-110.844655,2015-04-20
1453121233,"Enodia portlandia",32.953872,-80.203929,2015-06-26
1453121940,"Speyeria mormonia",44.550278,-107.514722,2015-06-30
1453130901,"Vanessa virginiensis",38.760785,-77.307476,2015-07-01
1453133894,"Euptychia cymela",40.958696,-75.996037,2015-06-07
1453140449,"Coenonympha tullia",40.211458,-105.273013,2015-05-30
1453141976,"Occidryas chalcedona",39.076936,-122.535442,2015-04-04
1453148934,"Melitaea texana",25.789652,-100.350033,2015-06-20
1453158326,"Euptoieta claudia",35.057382,-83.378592,2015-06-13
1453174639,"Satyrus ferula",44.976486,7.759076,2015-07-05
1453175291,"Junonia coenia",38.616597,-121.311859,2015-05-19
1453179566,"Anartia jatrophae",18.524267,-96.086753,2015-07-12
1453184123,"Bassaris itea",-45.072248,168.740934,2015-04-03
1453184153,"Bassaris itea",-45.08243,168.72056,2015-04-03
1453195069,"Aglais milberti",43.460494,-80.497822,2015-04-12
1453195378,"Euphydryas phaeton",46.336678,-83.981158,2015-05-31
1453196984,"Anartia fatima",16.723439,-93.095402,2015-06-30
1453197878,"Vanessa cardui",38.883469,-104.833112,2015-04-15
1453212812,"Dione juno",20.89939,-101.280191,2015-05-09
1453216544,"Danaus gilippus",29.127487,-103.242538,2015-04-11
1453216736,"Danaus plexippus",29.72558,-95.394803,2015-04-07
1453216763,"Pararge aegeria",45.127522,10.187064,2015-04-17
1453216823,"Aglais io",45.127522,10.187064,2015-07-04
1453218880,"Asterocampa clyton",30.527144,-97.703526,2015-06-13
1453232567,"Hermeuptychia sosybius",32.681033,-80.346558,2015-05-29
1453235063,"Vanessa virginiensis",41.980453,-87.739198,2015-05-14
1453235087,"Phyciodes tharos",41.980039,-87.742138,2015-05-21
1453235099,"Nymphalis antiopa",41.978268,-87.740529,2015-04-12
1453235140,"Vanessa atalanta",41.977849,-87.741103,2015-04-26
1453235142,"Polygonia interrogationis",41.981825,-87.739305,2015-05-26
1453238164,"Polygonia comma",42.073253,-86.304131,2015-04-05
1453238178,"Melitaea athalia",56.397983,10.410399,2015-06-25
1453239055,"Dione juno",20.354834,-97.961384,2015-05-15
1453243932,"Vanessa virginiensis",41.980246,-87.739263,2015-06-14
1453246181,"Euphydryas phaeton",40.164578,-79.265154,2015-05-07
